batter,phase,runs,balls,strike_rate,sr_bayes,impact_score,last_year
Anuj Rawat,death,142,81,175.30864197530863,162.31295437306622,13147.349304218364,2024
Anureet Singh,death,32,38,84.21052631578947,145.0574051801128,5512.181396844287,2018
Arshad Khan,death,80,54,148.14814814814815,155.01355585127018,8370.73201596859,2025
Arshdeep Singh,death,27,43,62.7906976744186,139.90914036540454,6016.093035712395,2025
Ashutosh Sharma,death,265,143,185.3146853146853,168.93010475433812,24157.00497987035,2025
Avesh Khan,death,55,37,148.64864864864865,155.59644571968224,5757.068491628243,2026
Azhar Mahmood,death,123,91,135.16483516483518,149.99431960477722,13649.483084034728,2015
B Akhil,death,49,34,144.11764705882354,155.0147397684117,5270.501152125998,2011
B Chipli,death,100,56,178.57142857142858,161.74651556560272,9057.804871673752,2012
B Kumar,death,295,309,95.46925566343042,119.24280834715533,36846.027779271,2026
B Lee,death,112,86,130.2325581395349,148.7486669287056,12792.385355868682,2013
B Sai Sudharsan,death,227,112,202.67857142857144,173.61034334516705,19444.358454658708,2025
B Sumanth,death,26,26,100.0,150.21889324419132,3905.691224348974,2010
BA Stokes,death,206,125,164.79999999999998,159.99492314676962,19999.3653933462,2023
BB McCullum,death,177,95,186.31578947368422,166.54612209298716,15821.881598833781,2015
BB Samantray,death,42,30,140.0,154.65944625318346,4639.783387595504,2013
BCJ Cutting,death,216,121,178.51239669421489,165.1847323005262,19987.35260836367,2019
BJ Hodge,death,605,368,164.40217391304347,161.80883731255113,59545.65213101882,2014
BJ Rohrer,death,79,35,225.71428571428572,167.38424089985338,5858.448431494869,2013
Basil Thampi,death,29,30,96.66666666666667,148.88166847540566,4466.45005426217,2019
Bipul Sharma,death,172,109,157.7981651376147,157.23149804923116,17138.233287366198,2017
C Bosch,death,56,31,180.64516129032256,160.1698026856915,4965.263883256437,2026
C Green,death,228,114,200.0,172.81027639794914,19700.371509366203,2026
C Sakariya,death,19,26,73.07692307692307,147.05147242971165,3823.338283172503,2023
C de Grandhomme,death,154,112,137.5,149.83184171650254,16781.166272248283,2019
CA Ingram,death,63,42,150.0,155.6893477087185,6538.952603766176,2019
CA Lynn,death,36,34,105.88235294117648,149.3378838732152,5077.488051689316,2019
CA Pujara,death,47,41,114.6341463414634,149.56938731765374,6132.344880023803,2014
CH Gayle,death,563,280,201.07142857142856,182.94394822519217,51224.30550305381,2021
CH Morris,death,493,297,165.993265993266,162.39507196537863,48231.33637371745,2021
CJ Anderson,death,175,104,168.26923076923077,160.86413179587385,16729.869706770878,2018
CJ Ferguson,death,23,23,100.0,150.90997893103798,3470.9295154138736,2012
CJ Jordan,death,80,71,112.67605633802818,145.10667446227924,10302.573886821827,2023
CL White,death,359,192,186.97916666666669,171.8304274081816,32991.44206237087,2013
CM Gautam,death,55,44,125.0,151.03922764421037,6645.7260163452565,2014
CR Brathwaite,death,156,78,200.0,169.22481834053582,13199.535830561794,2019
CR Woakes,death,63,56,112.5,147.005479709029,8232.306863705624,2021
CV Varun,death,26,45,57.77777777777777,138.3265641956928,6224.695388806176,2026
D Brevis,death,50,20,250.0,165.57383910216873,3311.4767820433744,2025
D Padikkal,death,138,96,143.75,152.57173679369856,14646.886732195062,2025
D Pretorius,death,44,28,157.14285714285714,156.9433874751851,4394.4148493051825,2022
D Wiese,death,125,77,162.33766233766232,158.44990958443486,12200.643038001484,2023
DA Miller,death,1420,822,172.74939172749393,169.71325015434246,139504.2916268695,2026
DA Warner,death,628,352,178.4090909090909,170.7465729560627,60102.793680534065,2023
DB Das,death,117,96,121.875,145.35524194833772,13954.103227040421,2013
DB Ravi Teja,death,167,120,139.16666666666666,150.15357272052788,18018.428726463346,2013
DE Bollinger,death,21,22,95.45454545454545,150.6837576357893,3315.042667987365,2012
DH Yagnik,death,95,73,130.13698630136986,149.62080375733686,10922.31867428559,2014
DJ Bravo,death,896,516,173.64341085271317,169.0553803192212,87232.57624471813,2022
DJ Hooda,death,451,315,143.17460317460316,148.4281870724829,46754.87892783211,2025
DJ Hussey,death,404,229,176.41921397379912,167.44899860133557,38345.820679705845,2014
DJ Mitchell,death,46,38,121.05263157894737,151.0659888710999,5740.507577101796,2024
DJ Willey,death,24,22,109.09090909090908,152.06624611505197,3345.4574145311435,2023
DJG Sammy,death,136,96,141.66666666666669,151.88445157033087,14580.907350751764,2015
DL Chahar,death,62,50,124.0,150.19745064067868,7509.8725320339345,2025
DL Vettori,death,74,59,125.42372881355932,149.5999031770326,8826.394287444922,2012
DP Conway,death,96,62,154.83870967741936,156.41391208936295,9697.662549540502,2025
DPMD Jayawardene,death,372,234,158.97435897435898,158.0381711118095,36980.932040163425,2013
DR Sams,death,27,24,112.5,152.04737628751727,3649.137030900414,2022
